customerID,num_trades,total_volume,avg_trade_value,first_trade,last_trade,num_assets,asset_types,sector_diversity,investment_span_days,riskLevel,investmentCapacity,cluster,segment
75AFCE44729031848810,3,408.0,1853.2406666666666,2018-01-02,2022-03-10,1,1,0,1528,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
75B1C6EE08B8361972BD,5,10000.0,2862.4,2020-03-11,2022-03-09,4,1,2,728,Income,CAP_80K_300K,0,Passive Investor
75B22215A0934FA041E5,15,12600.0,1248.8666666666666,2020-04-22,2022-04-12,2,1,1,720,Income,CAP_LT30K,0,Passive Investor
75B5779878770DFBFE42,9,6100.0,1497.5,2018-01-02,2022-04-08,6,1,4,1557,Balanced,CAP_LT30K,0,Passive Investor
75B683DA421F6AC9A57E,2,756.928,1363.9842560000002,2018-01-02,2019-09-23,1,1,0,629,Balanced,CAP_LT30K,0,Passive Investor
75B8F8C9B83BA098EEB8,9,9929.588,16987.34643183333,2018-01-02,2022-09-06,3,2,1,1708,Income,CAP_80K_300K,1,Diversified Wealth Builder
75B942E206AB4A5A7D09,2,4.0,200.0,2022-07-08,2022-07-08,1,1,1,0,Income,CAP_LT30K,0,Passive Investor
75BC3D99933FFF0ABA36,8,48.0,600.0,2021-03-19,2022-07-08,4,1,1,476,Balanced,CAP_80K_300K,0,Passive Investor
75BE10A6FF0C86688789,3,2207.674,9999.993174033332,2021-11-16,2021-11-16,3,1,0,0,Income,CAP_80K_300K,0,Passive Investor
75C3384D4B4328A5535F,1,13.695,199.9949325,2022-05-16,2022-05-16,1,1,0,0,Income,CAP_80K_300K,0,Passive Investor
75C35E04DA2C0C92328A,6,64000.0,32935.666666666664,2018-01-02,2022-07-29,1,1,0,1669,Income,CAP_LT30K,0,Passive Investor
75C3DE20D11CCB2FAB32,6,138.0,2300.0,2021-03-19,2021-11-12,3,1,1,238,Aggressive,CAP_80K_300K,0,Passive Investor
75C64C462AE660C2E7F9,4,212.0,330.03,2018-01-02,2019-07-17,2,1,1,561,Conservative,CAP_LT30K,0,Passive Investor
75C6F67887B0CA8B4BCD,4,2001.0,504.78999999999996,2022-07-22,2022-11-22,4,1,1,123,Income,CAP_LT30K,0,Passive Investor
75CA73576AAD652C6CF7,3,128.0,1419.6666666666667,2021-04-21,2022-01-21,2,2,2,275,Aggressive,CAP_30K_80K,1,Diversified Wealth Builder
75CD60D76ED580BE207C,3,14354.439999999999,37077.69428743333,2018-01-02,2022-05-04,2,1,0,1583,Income,CAP_80K_300K,0,Passive Investor
75CDD396A9BB5A8AC6AA,1,171140.0,11808.660000000002,2022-09-13,2022-09-13,1,1,1,0,Balanced,CAP_LT30K,0,Passive Investor
75D728F3D320AF61F579,9,2800.0,853.8888888888889,2018-01-02,2020-03-26,3,1,2,814,Income,CAP_LT30K,0,Passive Investor
75DBB886AB2F5BCF4408,2,2269.228,13740.742847,2018-01-02,2020-03-09,1,1,0,797,Income,CAP_LT30K,0,Passive Investor
75E258C7497F390BE6FD,29,41000.0,3669.9068965517245,2018-01-02,2022-10-19,1,1,0,1751,Income,CAP_LT30K,0,Passive Investor
75E3A6D2054070462F29,4,12000.0,6438.0,2020-03-10,2022-02-23,1,1,0,715,Aggressive,CAP_30K_80K,0,Passive Investor
75E48F66DC907991F592,2,2.0,3.18,2018-01-02,2022-09-02,1,1,0,1704,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
75E4F3E68BADE6BD6A68,4,494.0,1280.6399999999999,2018-01-02,2018-09-20,2,1,2,261,Income,CAP_LT30K,0,Passive Investor
75E6FCC1BDFB650A2BA7,10,1686.0,2221.94826,2018-01-02,2022-11-14,5,1,3,1777,Conservative,CAP_30K_80K,0,Passive Investor
75E7DB4E2061EFA054FC,2,167.216,69436.86204,2018-01-02,2018-02-01,1,1,0,30,Income,CAP_30K_80K,0,Passive Investor
75EFA7E31B2AB70432CC,6,56.0,933.8048,2018-01-02,2022-01-21,3,1,1,1480,Aggressive,CAP_30K_80K,0,Passive Investor
75FEE9E09424B7507DBB,2,110.0,812.9,2018-01-02,2022-05-04,1,1,1,1583,Balanced,CAP_LT30K,0,Passive Investor
7600AF08127052A30CCD,13,42803.5,3269.074315384615,2018-01-02,2022-05-30,6,1,1,1609,Conservative,CAP_GT300K,0,Passive Investor
7602B87DDF9D60922714,8,124.0,1550.0,2020-10-23,2022-07-08,4,1,1,623,Income,CAP_30K_80K,0,Passive Investor
7606A235419961444463,8,9688.0,1536.50525,2018-01-02,2021-04-14,3,1,1,1198,Balanced,CAP_80K_300K,0,Passive Investor
760713FC5581A202425F,2,456.0,1589.1599999999999,2018-01-02,2020-06-11,1,1,1,891,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
760861288E6DB411D729,2,98.0,393.47,2018-01-02,2020-01-16,1,1,1,744,Income,CAP_LT30K,0,Passive Investor
760A095BCBB98474B123,12,426.0,725.5,2021-03-19,2022-07-22,7,2,3,490,Balanced,CAP_30K_80K,1,Diversified Wealth Builder
760ADF10A6B7E1E61F1A,2,20.0,26.760000000000005,2018-01-02,2019-05-16,1,1,0,499,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
7611F031CF4E5D79D020,298,1787420.875,7158.219909060403,2018-01-02,2022-09-21,16,1,7,1723,Balanced,CAP_LT30K,2,Active Trader
761625C8AD4E26E8042B,3,260000.0,7591467.606666666,2018-11-16,2022-02-07,1,1,0,1179,Balanced,CAP_80K_300K,0,Passive Investor
761AC2DBC523140C5DD6,2,1381.486,20137.5760505,2020-01-24,2020-07-02,1,1,0,160,Income,CAP_80K_300K,0,Passive Investor
761AEC0DA08E311029ED,3,390.276,472.37706120000007,2018-01-02,2022-06-22,1,1,0,1632,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
761B55474ED3E93635D6,1,5.0,28.35,2022-07-28,2022-07-28,1,1,1,0,Conservative,CAP_LT30K,0,Passive Investor
761C0C0E13FB7D1B3B35,2,427.098,729.53677125,2018-01-02,2021-02-02,1,1,0,1127,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
761C1CBAC3445DDC37CC,5,5189.156,25843.813084599995,2018-01-02,2022-02-23,1,1,0,1513,Conservative,CAP_LT30K,0,Passive Investor
761DA625B3B798D8F0C8,2,1040.0,1805.7,2018-01-02,2022-11-18,1,1,0,1781,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
761DEDD01E5261B38B80,6,1029.2380952380952,184.65,2018-01-02,2021-09-27,2,1,1,1364,Conservative,CAP_LT30K,0,Passive Investor
76274C1609ACB3768E56,2,200.0,252.0,2018-01-02,2020-12-02,1,1,0,1065,Income,CAP_LT30K,0,Passive Investor
7627E1DADB79C8B3CB4F,5,2726.572,4526.96327224,2018-01-02,2020-12-09,2,1,0,1072,Predicted_Conservative,Predicted_CAP_80K_300K,0,Passive Investor
762CBC6AC47BBDFBD545,2,5000.0,7875.0,2018-01-02,2019-11-14,1,1,0,681,Income,CAP_LT30K,0,Passive Investor
762D257D60F61D77F7DA,2,1476.74,8564.575141000001,2018-01-02,2020-03-12,1,1,0,800,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
7630DBA6189797D50E0A,2,1300.0,519.65,2020-09-07,2021-03-23,2,1,1,197,Income,CAP_LT30K,0,Passive Investor
7631A4D5219D202D9EAD,2,176.0,1221.88,2018-01-02,2022-03-23,1,1,1,1541,Conservative,CAP_LT30K,0,Passive Investor
7633667045FBDF28D62C,6,1332.0,3637.0833333333335,2018-01-02,2022-07-22,3,2,2,1662,Income,CAP_80K_300K,1,Diversified Wealth Builder
76348356C8F11B55ECDA,10,1824.0,778.5408,2018-01-02,2020-10-13,5,1,2,1015,Balanced,CAP_GT300K,0,Passive Investor
7634DC0BC0425E0AA74B,8,4523.302,5783.099979725,2018-01-02,2022-07-28,3,1,0,1668,Conservative,CAP_LT30K,0,Passive Investor
763BE01A64D35F1794FE,11,7250.0,5550.431818181818,2018-01-02,2022-03-16,4,1,3,1534,Aggressive,CAP_80K_300K,0,Passive Investor
763ECC22C1205B7464E6,8,114.0,1420.25275,2021-06-03,2022-03-03,4,1,1,273,Aggressive,CAP_80K_300K,0,Passive Investor
7643A4CC29CE8354AEF0,2,1158.286,793.57069575,2018-01-02,2019-12-02,1,1,0,699,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
76456DC249A028BFC15D,5,729.102,5199.99881232,2020-02-13,2021-11-12,3,2,1,638,Income,CAP_80K_300K,1,Diversified Wealth Builder
7648DFEECC0A53671194,2,1640.0,273.88,2018-01-02,2022-02-23,1,1,1,1513,Not_Available,Not_Available,0,Passive Investor
764B19DAC64A6E837BC5,2,2261.92,3951.461144,2018-01-02,2021-01-13,1,1,0,1107,Income,CAP_LT30K,0,Passive Investor
7650833C667F52365B5B,1,1071.967,13999.9962167,2021-09-09,2021-09-09,1,1,0,0,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
7659D4D839C380BB284B,2,8.0,27.240000000000002,2018-01-02,2021-09-16,1,1,1,1353,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
765CDA7CBABD6A408A06,3,3452.0159999999996,3622.2003888,2018-01-02,2020-07-17,1,1,0,927,Income,CAP_LT30K,0,Passive Investor
765D8E50A162D122AF1F,7,60551.625,26188.19922857143,2018-01-02,2021-11-03,3,1,1,1401,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
765EB7BBC393A9610892,6,46.0,766.6666666666666,2021-03-19,2021-11-12,3,1,1,238,Balanced,CAP_80K_300K,0,Passive Investor
76609CE752606550AEAF,2,2292.824,4263.792831000001,2018-01-02,2020-01-07,1,1,0,735,Conservative,CAP_LT30K,0,Passive Investor
76627BB3422431D75D10,4,380.0,147.6755,2021-04-22,2021-09-06,2,1,1,137,Aggressive,CAP_LT30K,0,Passive Investor
7662CDDCDC066DBFE1E1,66,229798.000000021,1592.9655227272726,2020-05-28,2022-11-07,16,1,6,893,Aggressive,CAP_LT30K,2,Active Trader
7662F7ADDF53FFEAF535,2,1179.0,100.0752,2020-03-16,2020-10-20,2,1,1,218,Balanced,CAP_LT30K,0,Passive Investor
7666F8D7A57B18CC7C29,2,5112.896,33862.1989184,2018-01-02,2020-08-06,1,1,0,947,Not_Available,Not_Available,0,Passive Investor
766700C6D2A69535A782,2,1116.0000000001116,1956.09999999997,2018-01-02,2021-12-16,1,1,1,1444,Balanced,CAP_LT30K,0,Passive Investor
7667504A3D98F512E7D4,4,10.0,250.0,2020-10-23,2021-03-19,2,1,1,147,Balanced,CAP_LT30K,0,Passive Investor
766B3D26338EBDCD9D22,2,10.0,500.0,2021-03-19,2021-03-19,1,1,1,0,Balanced,CAP_80K_300K,0,Passive Investor
766DDD9E5F62DF7034F8,6,3438.2259999999997,7751.537820766666,2018-01-02,2020-02-20,1,1,0,779,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
7671E9B399B6AB854B4C,6,160.0,2569.9975333333336,2022-07-12,2022-07-18,1,1,1,6,Income,CAP_80K_300K,0,Passive Investor
76740A0CB72B9A4D928B,7,369.772,633.4854667142857,2018-01-02,2018-06-28,1,1,0,177,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76751A1C605313049846,2,2.0,3.4225000000000003,2018-01-02,2022-10-25,1,1,0,1757,Conservative,CAP_30K_80K,0,Passive Investor
7677AA91272C3B55BFAC,2,1578.032,9250.029075999999,2018-01-02,2019-05-23,1,1,0,506,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
7678FF8B9A9FF67CFED6,3,1300.0,2149.8333333333335,2021-01-18,2021-01-18,3,1,2,0,Balanced,CAP_LT30K,0,Passive Investor
767BDA4F89B45B7C7960,2,10.0,8.169999999999998,2018-01-02,2022-01-05,1,1,1,1464,Income,CAP_LT30K,0,Passive Investor
767D8B2FF22F70492D04,8,9698.0,6034.67875,2018-01-02,2022-03-23,5,1,3,1541,Balanced,CAP_80K_300K,0,Passive Investor
767DC473CB8E05F0B008,10,204.0,2040.0,2020-10-23,2022-01-21,5,1,1,455,Income,CAP_80K_300K,0,Passive Investor
7683FE05D63DFE63D938,4,4076.0,319.03,2020-11-16,2021-01-04,2,1,2,49,Income,CAP_LT30K,0,Passive Investor
7684DC53D694634E0BFB,8,880.0,1320.1982500000001,2018-01-02,2020-02-11,4,1,3,770,Balanced,CAP_30K_80K,0,Passive Investor
7684E90C93B7F19C1176,2,462.918,890.4690648000001,2018-01-02,2022-01-27,1,1,0,1486,Conservative,CAP_LT30K,0,Passive Investor
7689D26F30A8DE02492C,2,516.468,4451.4635154,2018-01-02,2022-07-29,1,1,0,1669,Not_Available,Not_Available,0,Passive Investor
768ABD0BA8406C09D6B0,3,4631.638,18333.326723299997,2021-08-25,2021-08-25,3,1,0,0,Income,CAP_80K_300K,0,Passive Investor
768C2F4DB03B6B593D59,5,5722.957,4634.82088098,2018-01-02,2021-11-24,2,2,1,1422,Aggressive,CAP_LT30K,1,Diversified Wealth Builder
768F2857724248B43195,10,844.9333333333334,89.44228000000001,2018-01-02,2021-07-27,5,1,5,1302,Predicted_Income,Predicted_CAP_30K_80K,2,Active Trader
7690968D6B8A8AA46737,3,12100.0,10988.333333333334,2018-01-02,2022-04-21,1,1,0,1570,Balanced,CAP_30K_80K,0,Passive Investor
7690A0E374F9EC6F5CB1,2,4.0,5.884,2018-01-02,2021-11-24,1,1,0,1422,Conservative,CAP_LT30K,0,Passive Investor
7690B1CFDF97F3366FD5,1,572.928,4999.9999488,2020-01-14,2020-01-14,1,1,0,0,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
7695E500B940C6B1250D,2,780.0,2866.5,2018-01-02,2022-03-18,1,1,1,1536,Conservative,CAP_LT30K,0,Passive Investor
76960E673B6CCFC7EA6A,2,1800.0,73.575,2018-01-02,2021-08-26,1,1,1,1332,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
7696AAC7E3525183B6F1,6,28.0,466.6666666666667,2021-03-19,2021-11-12,3,1,1,238,Income,CAP_LT30K,0,Passive Investor
7696BE18EB3837F41557,2,2.0,100.0,2021-03-19,2021-03-19,1,1,1,0,Balanced,CAP_30K_80K,0,Passive Investor
769BC9B9D3EE089A8566,4,56.0,1400.0,2021-11-12,2021-12-28,2,1,1,46,Balanced,CAP_LT30K,0,Passive Investor
769E0AAD32DFA8CBB599,13,2008.6666666666667,480.7315384615385,2018-01-02,2021-09-27,4,1,1,1364,Balanced,CAP_GT300K,0,Passive Investor
769E8A89193684418989,4,758.0,2145.77,2018-01-02,2020-06-23,2,1,2,903,Income,CAP_LT30K,0,Passive Investor
769EE04407A217DF8A0B,2,1672.644,1172.4398118000001,2018-01-02,2020-02-14,1,1,0,773,Conservative,CAP_LT30K,0,Passive Investor
76A22EB08FA6F642636E,3,990.0,15583.480000000001,2018-01-02,2020-02-24,1,1,1,783,Income,CAP_LT30K,0,Passive Investor
76A51CD67B268699F0EA,4,24.0,600.0,2021-03-19,2021-11-12,2,1,1,238,Income,CAP_30K_80K,0,Passive Investor
76A53D17EABB46F268C5,2,6801.096,21999.9954732,2021-09-15,2021-09-15,2,1,0,0,Predicted_Income,Predicted_CAP_80K_300K,0,Passive Investor
76A64C53D3E0F7DD527B,1,4419.108,59999.996959200005,2021-08-17,2021-08-17,1,1,0,0,Conservative,CAP_30K_80K,0,Passive Investor
76A69D96642423452E14,1,1940.843,24999.998683,2021-11-24,2021-11-24,1,1,0,0,Aggressive,CAP_30K_80K,0,Passive Investor
76A825A9D06E535D8073,22,18224.0,3014.8386363636364,2018-01-02,2022-08-22,12,2,8,1693,Income,CAP_80K_300K,2,Active Trader
76A84286D3EC421DFF00,14,26000.0,1709.357142857143,2020-03-17,2021-03-05,2,1,1,353,Predicted_Conservative,Predicted_CAP_80K_300K,0,Passive Investor
76A8580A0F073703BC78,19,19242.0,4567.923736842105,2020-02-05,2022-06-01,9,1,6,847,Income,CAP_LT30K,2,Active Trader
76A8691B8A5C111DDE2D,333,378277.0000000004,4266.438765765765,2018-01-02,2022-11-18,25,1,8,1781,Balanced,CAP_30K_80K,2,Active Trader
76A9C3440C98CDA8CF2C,4,612.0,640.0716,2018-01-02,2022-06-17,2,1,2,1627,Income,CAP_LT30K,0,Passive Investor
76ADF709572D353650FD,2,2359.838,12791.56087495,2020-01-24,2020-07-14,1,1,0,172,Income,CAP_80K_300K,0,Passive Investor
76B0158D588458DF4A5B,53,64810.0000000009,4234.31320754716,2018-01-02,2022-11-25,14,2,7,1788,Income,CAP_80K_300K,2,Active Trader
76B1CD7224DD51BDC60F,2,14.0,700.0,2022-01-21,2022-01-21,1,1,1,0,Balanced,CAP_30K_80K,0,Passive Investor
76B29C004869FC2BCFFB,221,21692.935714285715,55.09451091790562,2018-01-02,2021-09-27,13,1,4,1364,Income,CAP_LT30K,2,Active Trader
76B4ABB11BC27C3931F7,2,80.0,537.2,2018-01-02,2021-11-23,1,1,1,1421,Income,CAP_LT30K,0,Passive Investor
76B6548A7B54F642401E,96,130000.0,2649.2496875,2020-01-09,2022-11-17,3,1,1,1043,Income,CAP_LT30K,0,Passive Investor
76BF063233DA1F14664B,3,666.0,3785.5,2021-11-11,2021-11-12,2,2,2,1,Balanced,CAP_30K_80K,1,Diversified Wealth Builder
76C400A407E55C348C6D,15,18114.0,1176.7236,2018-01-02,2019-09-23,8,1,5,629,Aggressive,CAP_LT30K,2,Active Trader
76C4D1289338FB104200,3,2147.381,10599.999052199999,2021-03-19,2021-08-13,2,2,1,147,Predicted_Income,Predicted_CAP_30K_80K,1,Diversified Wealth Builder
76C54AE57F645B5DE61F,148,201647.19047619047,1668.3222041988417,2018-01-02,2022-10-24,11,1,3,1756,Income,CAP_LT30K,2,Active Trader
76C63A3B5AC344029D7D,15,802.0,329.819,2018-01-02,2021-09-07,3,1,2,1344,Income,CAP_LT30K,0,Passive Investor
76C79A03FE9A5E97EBA8,5,23025.646,7364.866037900001,2018-01-02,2021-09-08,2,1,0,1345,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76C7E921C1D09A1D9EC6,4,10.0,250.0,2021-03-19,2022-01-21,2,1,1,308,Balanced,CAP_30K_80K,0,Passive Investor
76C7F7E8B9B47D966E1A,10,13262.869999999999,3455.9335664500004,2018-01-02,2022-07-18,5,2,2,1658,Balanced,CAP_LT30K,1,Diversified Wealth Builder
76C82A2753BDA4984514,4,600.0,152.79999999999998,2018-01-02,2020-11-20,2,1,1,1053,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76CC2170A42AD31F6A3B,51,95980.5,2340.153682352941,2020-03-13,2021-09-23,5,1,2,559,Aggressive,CAP_80K_300K,0,Passive Investor
76CCE426C04857B3B049,2,650.0,425.25,2022-06-29,2022-11-14,2,1,2,138,Aggressive,CAP_LT30K,0,Passive Investor
76CFF309B0D585D488C2,281,728444.0,2046.6049466192171,2018-01-02,2022-11-10,31,1,8,1773,Balanced,CAP_LT30K,2,Active Trader
76D3A5BC6C8E711CDE15,4,300.0,344.95,2018-01-02,2021-09-20,2,1,1,1357,Income,CAP_LT30K,0,Passive Investor
76D4649B88764E593FD9,4,1826.702,3152.371334125,2018-01-02,2018-03-28,2,1,0,85,Conservative,CAP_LT30K,0,Passive Investor
76D9CC90C6793BEF6913,18,330.0,73.98877777777778,2020-03-06,2021-08-11,6,1,4,523,Balanced,CAP_LT30K,0,Passive Investor
76DE767A36E3A2836BD3,8,1706.0,596.12125,2018-01-02,2022-02-11,3,1,2,1501,Income,CAP_LT30K,0,Passive Investor
76DEB67BD19D886F4DDC,4,340.0,1176.825,2018-01-02,2022-05-12,2,1,2,1591,Conservative,CAP_LT30K,0,Passive Investor
76E747CA0F7458439B34,8,1996.0,2544.43575,2018-01-02,2020-07-13,4,1,3,923,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76E81B2D18334E731BE6,3,375.0,1306.0666666666666,2021-03-16,2021-03-19,1,1,1,3,Balanced,CAP_LT30K,0,Passive Investor
76EB51ED8F1BB67479C4,2,368.0,2324.84,2018-01-02,2019-11-01,1,1,1,668,Conservative,CAP_LT30K,0,Passive Investor
76EBC87E411E050B9471,3,1500.272,4971.7333565321915,2018-01-02,2018-08-28,1,1,0,238,Conservative,CAP_LT30K,0,Passive Investor
76EBE95DA5E832E1167B,2,20.0,17.4,2018-01-02,2022-04-29,1,1,1,1578,Balanced,CAP_30K_80K,0,Passive Investor
76EBF456348580096D77,12,844.0,1057.3333333333333,2018-01-02,2022-11-22,6,2,3,1785,Income,CAP_80K_300K,1,Diversified Wealth Builder
76EFFEF96E6188407990,10,8222.0,1992.36875,2018-01-02,2022-01-24,6,1,4,1483,Aggressive,CAP_LT30K,0,Passive Investor
76F005B22875CA3D6310,2,2200.0,14509.385,2018-01-02,2021-02-08,1,1,0,1133,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
76F112531F9BAE5A5636,2,4854.21,28967.2554645,2018-01-02,2020-07-22,1,1,0,932,Balanced,CAP_80K_300K,0,Passive Investor
76F152807F756C279996,2,122.0,705.4649999999999,2018-01-02,2018-03-21,1,1,1,78,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
76F5BDBD8212DF558968,2,202.0,1298.355,2018-01-02,2021-04-15,1,1,1,1199,Conservative,CAP_LT30K,0,Passive Investor
76F6A8FD5149406D9CC4,2,1158.922,2112.33815635,2018-01-02,2022-09-13,1,1,0,1715,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76F8B008D3CE3A9E1452,1,1114.537,14999.9962145,2022-01-20,2022-01-20,1,1,0,0,Balanced,CAP_30K_80K,0,Passive Investor
76FA437EFBDD0E286E56,2,40.0,2000.0,2022-01-21,2022-01-21,1,1,1,0,Balanced,CAP_80K_300K,0,Passive Investor
76FB438D5CBE436EF91A,2,144.0,876.24,2018-01-02,2021-03-01,1,1,1,1154,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
76FC643F01E434C4CCCA,2,1332.0,2107.8900000000003,2018-01-02,2022-01-10,1,1,0,1469,Conservative,CAP_LT30K,0,Passive Investor
77015F4CA4033C568580,2,6.4,9.3504,2018-01-02,2018-07-09,1,1,0,188,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
7703F6F0AE11B5929DBD,4,82.0,2050.0,2021-03-19,2021-07-16,2,1,1,119,Balanced,CAP_LT30K,0,Passive Investor
7704DA2BBD21A8263436,28,79375.0000000033,3771.085714285714,2020-03-11,2020-07-02,5,1,2,113,Balanced,CAP_30K_80K,0,Passive Investor
7704DCFAD4D99AF82897,10,2022.6666666666665,2922.27354,2018-01-02,2022-11-09,4,1,3,1772,Conservative,CAP_30K_80K,0,Passive Investor
77053727D71FD85AE03A,4,21666.0,3122.961975,2020-09-16,2021-10-05,2,1,1,384,Balanced,CAP_LT30K,0,Passive Investor
770969ED4DE95426E004,6,4936.966,8068.62677445,2021-02-10,2022-05-31,3,1,0,475,Conservative,CAP_30K_80K,0,Passive Investor
7709988F1EC25D4E992A,168,48379.0,1018.2926464285714,2018-01-02,2022-11-28,49,1,10,1791,Income,CAP_LT30K,2,Active Trader
7709B7ABAC29C2E6E348,6,839.188,618.7565071833334,2018-01-02,2020-09-11,3,1,0,983,Predicted_Income,Predicted_CAP_30K_80K,0,Passive Investor
770B7237122D605828B0,4,25534.434,9102.097927375,2018-01-02,2021-10-14,1,1,0,1381,Conservative,CAP_LT30K,0,Passive Investor
770DB1E75C060EEC7CF2,2,200.0,118.125,2020-03-12,2020-07-17,1,1,0,127,Balanced,CAP_LT30K,0,Passive Investor
7711F5804AB72946CBC2,5,5233.0,2464.986,2018-01-02,2021-04-07,3,1,3,1191,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
7714CBFAC5D719D541AE,47,31900.0,749.4155319148936,2019-08-19,2022-05-03,6,1,3,988,Aggressive,CAP_30K_80K,0,Passive Investor
77163A7D38EC63C34C06,3,16094.0,78306.8,2018-01-02,2022-03-16,1,1,1,1534,Income,CAP_80K_300K,0,Passive Investor
77182BF46CADDA597F5E,10,658.0,256.1456,2018-01-02,2022-02-24,5,1,4,1514,Income,CAP_LT30K,0,Passive Investor
771ADB00F0376D9DC794,2,132.0,158.4,2018-01-02,2019-03-28,1,1,0,450,Income,CAP_LT30K,0,Passive Investor
771CD68DD0828343EA13,2,18.0,120.01499999999999,2018-01-02,2021-06-09,1,1,1,1254,Conservative,CAP_LT30K,0,Passive Investor
7726B7B59E77791F8DE6,78,36851.0,1108.970705128205,2018-01-02,2022-10-11,17,2,6,1743,Balanced,CAP_30K_80K,2,Active Trader
7726DFE9FBDE7CC6A6D6,1,387.188,4999.9909568,2021-11-02,2021-11-02,1,1,0,0,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
7727A4A9EB4785309A96,3,2010.0,2109.766666666667,2018-01-02,2022-03-09,1,1,0,1527,Aggressive,CAP_30K_80K,0,Passive Investor
772B076B95FF0DCDE4D9,8,30.0,375.0,2021-03-19,2022-01-21,4,1,1,308,Income,CAP_30K_80K,0,Passive Investor
77309210252D4E4D0868,8,11600.0,12113.480125,2018-01-02,2022-10-24,2,1,0,1756,Income,CAP_LT30K,0,Passive Investor
773521D7F80933D74D78,4,14.0,350.0,2021-03-19,2021-07-16,2,1,1,119,Balanced,CAP_80K_300K,0,Passive Investor
773BA53E808A955F0DF0,2,663.91,408.58681175000004,2018-01-02,2020-06-23,1,1,0,903,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
773BEB6362735D40A27E,94,52517.629,2855.9494962531917,2018-01-02,2022-11-29,16,2,6,1792,Balanced,CAP_30K_80K,2,Active Trader
773DABB3606D42E03572,2,4.0,4.32,2018-01-02,2019-02-14,1,1,0,408,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
77432F0FC0EBBBAE5EE2,2,17948.648,97717.3755902,2020-02-24,2021-11-03,1,1,0,618,Predicted_Income,Predicted_CAP_80K_300K,0,Passive Investor
7744F119043982AFF459,2,418.0,3009.6,2018-01-02,2022-01-14,1,1,1,1473,Income,CAP_LT30K,0,Passive Investor
774B77ABCAA0C9A40F00,4,1798.732,632.42201615,2018-01-02,2022-06-03,1,1,0,1613,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
774C30614D1EA7C2383E,3,1211.206,4559.4936764,2020-10-30,2021-09-02,2,2,1,307,Income,CAP_LT30K,1,Diversified Wealth Builder
774D45C7C05D147CCDC8,2,36280.944,21861.9898308,2018-01-02,2020-08-14,1,1,0,955,Conservative,CAP_GT300K,0,Passive Investor
7752F7F092CB0657AE12,4,50.274,102.8512202,2018-01-02,2021-04-14,2,1,0,1198,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
7753F2DE620BC523156E,3,2152.508,2229.6395366666666,2018-01-02,2018-11-15,1,1,0,317,Predicted_Income,Predicted_CAP_80K_300K,0,Passive Investor
775CCBA46CE072920E65,2,2000.0,3525.0,2018-01-02,2022-11-17,1,1,0,1780,Predicted_Aggressive,Predicted_CAP_80K_300K,0,Passive Investor
775FB4BC379A6654B6FB,6,48.0,800.0,2021-11-12,2022-07-08,3,1,1,238,Balanced,CAP_30K_80K,0,Passive Investor
77607BA37439A9981495,42,24653.5,719.0514523809524,2018-01-02,2022-11-25,3,1,1,1788,Income,CAP_LT30K,0,Passive Investor
776203631589237FA55C,2,48.8,55749.729999999996,2018-01-02,2020-11-12,1,1,0,1045,Balanced,Predicted_CAP_80K_300K,0,Passive Investor
7762F059764CF66B949F,2,532.02,3499.9974030000003,2022-02-16,2022-02-16,2,1,0,0,Income,CAP_30K_80K,0,Passive Investor
776364E89D3E093C09EA,2,200.0,1233.5,2018-01-02,2021-04-27,1,1,1,1211,Income,CAP_80K_300K,0,Passive Investor
